Feature ID,Taxon,Confidence
00f58df722f675ed473720578c032781,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;,0.82853774
00f8023d1ad40fcb2389318822641cca,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.999999757
00f803df72546319c5fedf391f0fe36d,Eukaryota;Opisthokonta,0.836862697
00fb4e51849fe8923085f87e6593aacc,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3_X;Dino-Group-II-Clade-3_X_sp.;,0.997616622
00ff1cbdd732259f9f40678e0c9658f3,Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Copilia;Copilia_mirabilis;,0.999993167
01019a9f5a022e5012f3421f94a86cab,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida;Pyloniidae-Spongodiscidae,0.995837051
010371af33ce6577ecc08ce44ea6ed2b,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;,0.794223959
0104a93432b6580ffda82633bcd698b7,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-14;Dino-Group-II-Clade-14_X;Dino-Group-II-Clade-14_X_sp.;,1
010f288ca3b9d8428ac43420274df9f3,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate,0.994739157
010fc7ae13eb7519dd3f7051cdeadea2,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;,0.999999817
01124bb4b3e1dee0ec1c98d90067a9ba,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.997202491
0112a17f6faf9e1291363673592c8fe1,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.740598455
01150b39fc07f59dcbdd7bff5fa79439,Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Rhodopsis;Rhodopsis_pusilla;,0.999998439
0115c744aff161b914313713440a67a3,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;,0.99999217
0119f5a22fd8f35731f02ce482dda341,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida;Spumellarida-Group-I;Arachnosphaera;Arachnosphaera_myriacantha;,0.962305266
011a77ec1c397b051fe46bbf77f5fcd0,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.997562989
011da54fba9079d4fbbb590e78db45c7,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999979254
011edc058b1c070db201642801afa85e,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea-Group-II;Acantharea-Group-II_X;Acantharea-Group-II_XX;Acantharea-Group-II_XX_sp.;,0.999999998
0126ed7957fb18bfc73e30632ebd7afa,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_X;Acantharea_XX,0.75753152
012fe404e2056c6733f627037b7542f4,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.989819666
0138219ec95f294e307cd47449180c18,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.993658275
013985f9f7f0bec5c5c8bdfe8ee38627,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.908133416
013c4fc7d2d2560202b7e6b312a4050a,Eukaryota,1
013c75af7510d1e2ffe0cad01c00b84d,Eukaryota;Rhizaria;Radiolaria;Acantharea;Arthracanthida-Symphyacanthida;Arthracanthida-Symphyacanthida_X;Arthracanthida-Symphyacanthida_XX;Arthracanthida-Symphyacanthida_XX_sp.;,0.985395562
013c9db36178227451fdb86880fb75c7,Eukaryota;Stramenopiles;Stramenopiles_X;Bicoecea;Bicoecales;Bicoecaceae;Bicosoeca;Bicosoeca_vacillans;,0.998761171
013f9653af3983ab1ef217baf7679b4b,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.995791366
0144fa2551e2614028a3698fead6cb6e,Eukaryota;Alveolata;Dinoflagellata,0.980622406
0146bd6c224596d8acf2a0116e236937,Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-3;MAST-3_X;MAST-3_XX;MAST-3_XXX_sp.;,0.999999975
014831fea56a28261c51f53ce20e3b3d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Syndiniales_X;Syndiniales_XX;Syndiniales_XXX;Syndiniales_XXX_sp.;,0.921347747
0148fc3f420df15a62a766ac2c4d4d03,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;,0.999999905
014e10e5d9f6b1124c53fcdbff94771c,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;,0.999984226
014f7c53a5fe0981efc02c6e8e97a830,Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida;Notoplana;Notoplana_australis;,0.874806835
0153a6c76dc8de09176f86b3a8efdf10,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-23;Dino-Group-II-Clade-23_X;Dino-Group-II-Clade-23_X_sp.;,1
01561f774091f708ebc126210d0608b4,Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;,0.917087691
0156a8e98d6c2839ab734ffce9c1270d,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida;Spumellarida-Group-I;Spumellarida-Group-I_X;Spumellarida-Group-I_X_sp.;,0.999625211
0156c263141c8af629488ef22ef48d79,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_dorsalisulcum;,0.792691448
0161533849a08088ff784e80c90180dc,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Plagiacanthoidea,0.886392989
0161a64407f71f60f3a374aa13c17d1e,Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;,0.907962502
0161f679be8d076a48e8366de1a285bb,Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX,1
0163686762379ba4ab7420c35a40e2bd,Eukaryota;Opisthokonta;Metazoa,0.936146509
0165fdb0caaa115e00f89ea3b4ba7838,Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;,0.982041756
01696805f8bdbcfe7b9f95c11cdbd35d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.989368279
016a6407451510f8d2e679e8364067d4,Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X,0.985412565
016abb98c6706c19c34eac3a86ca5631,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Syndinium-Group;Syndinium;Syndinium_turbo;,0.879921942
016d83ca25f30419126ca00400e549ed,Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;,0.999999857
017060529eaf727000e7919f004efb96,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.999843746
0171f5128abefc62b01b4a2e9a8fe7c3,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-55;Dino-Group-II-Clade-55_X;Dino-Group-II-Clade-55_X_sp.;,1
0173a50ee89ca04c3bd187198ac6397d,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea-Group-II;Acantharea-Group-II_X;Acantharea-Group-II_XX;Acantharea-Group-II_XX_sp.;,0.910372525
0174503b165960c4ecc579213b282f8c,Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsus;Perkinsus_qugwadi;,0.999272256
0175e851a0cec6a5d938da59c857d1bc,Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria,0.997475712
0177d7e47e56204b9f8f1c618d854071,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;,0.999999781
017ad75eba72de3d4fcbc8a4abc775fa,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.973451093
017b89e8e19de94e3397943814c23c5b,Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_XX;RAD-A_XXX;RAD-A_XXX_sp.;,0.997172536
017db6df9adcb74d8714727133696d2c,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium_denticulatum;,0.978608067
0181fe21d413fc81fd0228f571c12ca4,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.988584823
01827f69dd7f6409632bf11724b0a142,Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;,0.999804764
0186586445bd64b8589ae5fa1c8cd5d7,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida;Spongodiscidae-Coccodiscidae,0.993419404
01873156862586b6050bbb17b027cc39,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.999910498
0187f8018c2ce4d64831aa6774b9d132,Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea-Group-II;Acantharea-Group-II_X;Acantharea-Group-II_XX;Acantharea-Group-II_XX_sp.;,0.933472492
018b73150191b8867a64b6f3baf0076f,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-8;Dino-Group-I-Clade-8_X;Dino-Group-I-Clade-8_X_sp.;,0.999999999
018bb63ba04fce33365fbf2b2131798f,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.999807203
