EXPOCODE,SECT,CRUISE,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,CTDPRS,CTDPRS_FLAG_W,CTDDPT,CTDDPT_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDTMP_1,CTDTMP_1_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDSAL_1,CTDSAL_1_FLAG_W,CTDCND,CTDCND_FLAG_W,CTDCND_1,CTDCND_1_FLAG_W,CTDOXY_2,CTDOXY_2_FLAG_W,CTDOXY_3,CTDOXY_3_FLAG_W,CTDOXV_2,CTDOXV_2_FLAG_W,CTDOXV_3,CTDOXV_3_FLAG_W,THETA,THETA_FLAG_W,THETA_1,THETA_1_FLAG_W,SIG0,SIG0_FLAG_W,SIG0_1,SIG0_1_FLAG_W,XMISS,XMISS_FLAG_W,XMISSCP,XMISSCP_FLAG_W,XMISSV,XMISSV_FLAG_W,FLUOR,FLUOR_FLAG_W,TURB,TURB_FLAG_W,CDOM,CDOM_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,OXYGEN_1,OXYGEN_1_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,TCARBN_1,TCARBN_1_FLAG_W,ALKALI,ALKALI_FLAG_W,ALKALI_1,ALKALI_1_FLAG_W,DNSSAL,DNSSAL_FLAG_W,DNSSAL_1,DNSSAL_1_FLAG_W
-,-,-,UTC,UTC,DEG,DEG,M,-,-,-,-,-,DBAR,-,M,-,ITS-90,-,ITS-90,-,PSS-78,-,PSS-78,-,S/m,-,S/m,-,UMOL/KG,-,UMOL/KG,-,V,-,V,-,DEG C,-,DEG C,-,KG/CUM,-,KG/CUM,-,%TRANCE,-,1/M,-,V,-,UG/L,-,FTU,-,UG/L,-,PSS-78,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,G/KG,-,,
A14,A6,A14,A10,A5,F8.4,F9.4,I5,A6,I3,A7,A7,I1,F9.1,I1,F9.1,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F11.6,I1,F11.6,I1,F9.2,I1,F9.2,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.3,I1,F9.4,I1,F9.4,I1,F9.3,I1,F9.3,I1,F9.3,I1,F9.4,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.3,I1,F9.2,I1,F9.1,I1,F9.1,I1,F9.1,I1,F9.1,I1,F9.4,I1,,
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,     12, X12112,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,     11, X12111,2,    806.7,2,    799.7,2,   5.7144,2,   5.7168,2,  34.3523,2,  34.3548,2,   3.389312,2,   3.389752,2,    86.48,2,    86.06,2,   1.0161,2,   0.9949,2,   5.6441,2,   5.6466,2,  27.0852,2,  27.0869,2,   99.505,2,   0.0198,2,   4.7068,2,    0.048,2,    0.066,2,    8.715,2,  34.3527,2,  -999.00,9,  -999.00,9,34.54,1,0.02,1,90.99,1,2.488,1,0.02,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,     10, X12110,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      9, X12101,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      8, X12108,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      7, X12107,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      6, X12106,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      5, X12105,2,    832.3,2,    825.1,2,   5.6685,2,   5.6706,2,  34.3543,2,  34.3574,2,   3.386482,2,   3.386946,2,    86.18,2,    85.52,2,   1.0120,2,   0.9893,2,   5.5962,2,   5.5982,2,  27.0926,2,  27.0949,2,   99.477,2,   0.0209,2,   4.7055,2,    0.049,2,    0.073,2,    8.470,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      4, X12104,2,    832.1,2,    824.8,2,   5.6738,2,   5.6752,2,  34.3540,2,  34.3573,2,   3.386922,2,   3.387340,2,    86.14,2,    85.49,2,   1.0118,2,   0.9892,2,   5.6015,2,   5.6028,2,  27.0918,2,  27.0942,2,   99.479,2,   0.0209,2,   4.7055,2,    0.049,2,    0.067,2,    8.351,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      3, X12103,2,    832.3,2,    825.1,2,   5.6653,2,   5.6661,2,  34.3545,2,  34.3580,2,   3.386204,2,   3.386598,2,    86.21,2,    85.58,2,   1.0121,2,   0.9896,2,   5.5929,2,   5.5938,2,  27.0932,2,  27.0959,2,   99.469,2,   0.0213,2,   4.7051,2,    0.048,2,    0.061,2,    8.312,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      2, X12102,2,    832.3,2,    825.1,2,   5.6716,2,   5.6723,2,  34.3543,2,  34.3576,2,   3.386749,2,   3.387117,2,    86.21,2,    85.63,2,   1.0122,2,   0.9900,2,   5.5992,2,   5.5999,2,  27.0922,2,  27.0948,2,   99.478,2,   0.0209,2,   4.7055,2,    0.049,2,    0.062,2,    8.209,2,  34.3533,2,  -999.00,9,  -999.00,9,34.67,1,0.02,1,91.45,1,2.496,1,0.02,1,   2283.7,1,   -999.0,9,   2331.9,1,   -999.0,9,  34.5297,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/05/2017,23:24, 29.0004, 129.0303,  835,   C16,  1,      1, X12109,2,    832.8,2,    825.5,2,   5.6738,2,   5.6736,2,  34.3539,2,  34.3577,2,   3.386931,2,   3.387262,2,    86.33,2,    85.65,2,   1.0129,2,   0.9901,2,   5.6013,2,   5.6012,2,  27.0917,2,  27.0947,2,   99.472,2,   0.0212,2,   4.7052,2,    0.049,2,    0.071,2,    8.305,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,      0,   -999,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,  34.7090,2,  -999.00,9,  -999.00,9,0.05,1,0,1,1.28,1,0.031,1,0.07,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     36, A12007,2,     67.6,2,     67.1,2,  23.5047,2,  23.5040,2,  34.9445,2,  34.9458,2,   5.147157,2,   5.147259,2,   202.70,2,   203.01,2,   2.4460,2,   2.4007,2,  23.4907,2,  23.4901,2,  23.7492,2,  23.7503,2,   98.209,2,   0.0723,2,   4.6455,2,    0.798,2,    0.103,2,    2.075,2,  34.9492,2,  -999.00,9,  -999.00,9,0.47,1,0.08,1,1.62,1,0.074,1,0.05,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     35, A12006,2,     67.7,2,     67.3,2,  23.5060,2,  23.5071,2,  34.9435,2,  34.9453,2,   5.147166,2,   5.147521,2,   203.00,2,   203.08,2,   2.4488,2,   2.4014,2,  23.4920,2,  23.4931,2,  23.7480,2,  23.7491,2,   98.193,2,   0.0730,2,   4.6448,2,    0.745,2,    0.075,2,    2.231,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     34, A12005,2,    506.6,2,    502.6,2,  13.3140,2,  13.3191,2,  34.4737,2,  34.4745,2,   4.093482,2,   4.094058,2,   168.21,2,   167.63,2,   1.7449,2,   1.7190,2,  13.2428,2,  13.2478,2,  25.9363,2,  25.9359,2,   99.579,2,   0.0169,2,   4.7103,2,    0.040,2,    0.040,2,    5.740,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     33, A12004,2,      9.7,2,      9.7,2,  25.5067,2,  25.5053,2,  34.7021,2,  34.7037,2,   5.319952,2,   5.320021,2,   207.52,2,   207.15,2,   2.5805,2,   2.5196,2,  25.5046,2,  25.5032,2,  22.9619,2,  22.9635,2,   98.465,2,   0.0619,2,   4.6576,2,    0.082,2,    0.055,2,    0.258,2,  34.7037,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     32, A12003,2,     50.5,2,     50.2,2,  24.2365,2,  24.2485,2,  34.8468,2,  34.8466,2,   5.209321,2,   5.210537,2,   208.32,2,   207.95,2,   2.5307,2,   2.4757,2,  24.2258,2,  24.2378,2,  23.4583,2,  23.4546,2,   98.328,2,   0.0675,2,   4.6512,2,    0.349,2,    0.059,2,    1.274,2,  34.8480,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     31, A12002,2,     75.2,2,     74.6,2,  23.1490,2,  23.1517,2,  34.9702,2,  34.9702,2,   5.114051,2,   5.114331,2,   198.13,2,   197.61,2,   2.3879,2,   2.3368,2,  23.1336,2,  23.1363,2,  23.8724,2,  23.8716,2,   98.592,2,   0.0567,2,   4.6636,2,    0.664,2,    0.071,2,    2.779,2,  34.9722,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     30, A12001,2,    100.7,2,    100.0,2,  22.7495,2,  22.7523,2,  34.9817,2,  34.9825,2,   5.075389,2,   5.075781,2,   197.08,2,   197.09,2,   2.3580,2,   2.3134,2,  22.7291,2,  22.7319,2,  23.9975,2,  23.9973,2,   98.992,2,   0.0405,2,   4.6825,2,    0.344,2,    0.058,2,    2.687,2,  34.9831,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     29, X12050,2,    151.0,2,    150.0,2,  21.1438,2,  21.1446,2,  35.0149,2,  35.0158,2,   4.916824,2,   4.917021,2,   209.99,2,   209.49,2,   2.4085,2,   2.3635,2,  21.1148,2,  21.1155,2,  24.4739,2,  24.4745,2,   99.274,2,   0.0292,2,   4.6959,2,    0.185,2,    0.038,2,    3.183,2,  35.0155,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     28, X12128,2,    202.6,2,    201.2,2,  20.6373,2,  20.6374,2,  34.9811,2,  34.9810,2,   4.863129,2,   4.863119,2,   205.25,2,   204.62,2,   2.3352,2,   2.2909,2,  20.5990,2,  20.5990,2,  24.5879,2,  24.5878,2,   99.532,2,   0.0188,2,   4.7081,2,    0.081,2,    0.029,2,    3.289,2,  34.9815,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     27, X12127,2,    425.6,2,    422.3,2,  15.0300,2,  15.0380,2,  34.5748,2,  34.5752,2,   4.266605,2,   4.267424,2,   181.76,2,   181.40,2,   1.9099,2,   1.8830,2,  14.9653,2,  14.9732,2,  25.6517,2,  25.6503,2,   99.682,2,   0.0127,2,   4.7152,2,    0.038,2,    0.028,2,    4.956,2,  34.5725,2,  -999.00,9,  -999.00,9,10.5,1,0.01,1,12.32,1,0.732,1,0.03,1,   2081.4,1,   -999.0,9,   2278.3,1,   -999.0,9,  34.7416,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     26, X12126,2,    446.8,2,    443.4,2,  14.4411,2,  14.4286,2,  34.5353,2,  34.5354,2,   4.206062,2,   4.204865,2,   177.71,2,   177.32,2,   1.8577,2,   1.8311,2,  14.3749,2,  14.3625,2,  25.7487,2,  25.7514,2,   99.655,2,   0.0138,2,   4.7139,2,    0.039,2,    0.029,2,    5.094,2,  34.5327,2,  -999.00,9,  -999.00,9,11.88,1,0.02,1,14.83,1,0.826,1,0.05,1,   2092.5,1,   -999.0,9,   2272.4,1,   -999.0,9,  34.6994,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     25, X12125,2,    466.8,2,    463.1,2,  13.9183,2,  13.9271,2,  34.5085,2,  34.5036,2,   4.153543,2,   4.153862,2,   173.16,2,   172.57,2,   1.8050,2,   1.7782,2,  13.8508,2,  13.8596,2,  25.8384,2,  25.8328,2,   99.634,2,   0.0147,2,   4.7129,2,    0.039,2,    0.038,2,    5.163,2,  34.5035,2,  -999.00,9,  -999.00,9,13.17,1,0.01,1,17.58,1,0.924,1,0.03,1,   2100.5,1,   -999.0,9,   2275.4,1,   -999.0,9,  34.6697,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     24, X12124,2,    487.0,2,    483.1,2,  13.4324,2,  13.4316,2,  34.4759,2,  34.4771,2,   4.104226,2,   4.104267,2,   170.01,2,   169.62,2,   1.7646,2,   1.7399,2,  13.3636,2,  13.3627,2,  25.9135,2,  25.9146,2,   99.598,2,   0.0161,2,   4.7111,2,    0.040,2,    0.032,2,    5.211,2,  34.4765,2,  -999.00,9,  -999.00,9,14.15,1,0.01,1,19.61,1,1.001,1,0.03,1,   2108.2,1,   -999.0,9,   2272.4,1,   -999.0,9,  34.6440,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     23, X12123,2,    506.6,2,    502.6,2,  13.3078,2,  13.3134,2,  34.4741,2,  34.4743,2,   4.092930,2,   4.093486,2,   167.86,2,   167.39,2,   1.7422,2,   1.7171,2,  13.2366,2,  13.2421,2,  25.9378,2,  25.9369,2,   99.575,2,   0.0170,2,   4.7101,2,    0.040,2,    0.038,2,    5.341,2,  34.4731,2,  -999.00,9,  -999.00,9,14.57,1,0.04,1,20.76,1,1.032,1,0.04,1,   2112.0,1,   -999.0,9,   2274.7,1,   -999.0,9,  34.6407,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     22, X12122,2,    527.6,2,    523.4,2,  13.2101,2,  13.2110,2,  34.4666,2,  34.4679,2,   4.083670,2,   4.083901,2,   166.96,2,   166.40,2,   1.7296,2,   1.7038,2,  13.1362,2,  13.1372,2,  25.9523,2,  25.9531,2,   99.566,2,   0.0174,2,   4.7097,2,    0.040,2,    0.037,2,    5.387,2,  34.4660,2,  -999.00,9,  -999.00,9,14.83,1,0.02,1,21.33,1,1.049,1,0.03,1,   2114.1,1,   -999.0,9,   2275.9,1,   -999.0,9,  34.6341,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     21, X12121,2,    547.7,2,    543.3,2,  13.1530,2,  13.1524,2,  34.4611,2,  34.4620,2,   4.078492,2,   4.078527,2,   167.22,2,   166.61,2,   1.7268,2,   1.7006,2,  13.0764,2,  13.0759,2,  25.9601,2,  25.9608,2,   99.581,2,   0.0168,2,   4.7104,2,    0.040,2,    0.036,2,    5.869,2,  34.4601,2,  -999.00,9,  -999.00,9,14.92,1,0,1,21.32,1,1.051,1,0.04,1,   2115.3,1,   -999.0,9,   2275.0,1,   -999.0,9,  34.6289,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     20, X12120,2,    567.7,2,    563.1,2,  13.0544,2,  13.0545,2,  34.4558,2,  34.4566,2,   4.069359,2,   4.069459,2,   166.33,2,   165.65,2,   1.7145,2,   1.6879,2,  12.9754,2,  12.9755,2,  25.9762,2,  25.9768,2,   99.574,2,   0.0171,2,   4.7100,2,    0.040,2,    0.035,2,    5.768,2,  34.4559,2,  -999.00,9,  -999.00,9,15.19,1,0,1,22.03,1,1.073,1,0.03,1,   2118.9,1,   -999.0,9,   2279.0,1,   -999.0,9,  34.6236,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     19, X12119,2,    587.8,2,    583.1,2,  13.0047,2,  13.0065,2,  34.4547,2,  34.4558,2,   4.065361,2,   4.065648,2,   165.44,2,   164.72,2,   1.7036,2,   1.6768,2,  12.9230,2,  12.9249,2,  25.9858,2,  25.9862,2,   99.563,2,   0.0175,2,   4.7095,2,    0.040,2,    0.039,2,    5.903,2,  34.4539,2,  -999.00,9,  -999.00,9,15.33,1,0.01,1,22.52,1,1.086,1,0.03,1,   2118.5,1,   -999.0,9,   2274.4,1,   -999.0,9,  34.6242,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     18, X12118,2,    607.8,2,    602.9,2,  12.9511,2,  12.9504,2,  34.4543,2,  34.4554,2,   4.061061,2,   4.061098,2,   164.15,2,   163.51,2,   1.6898,2,   1.6635,2,  12.8669,2,  12.8662,2,  25.9966,2,  25.9976,2,   99.518,2,   0.0193,2,   4.7074,2,    0.040,2,    0.037,2,    5.763,2,  34.4543,2,  -999.00,9,  -999.00,9,15.58,1,0.01,1,23.24,1,1.102,1,0.03,1,   2119.3,1,   -999.0,9,   2278.5,1,   -999.0,9,  34.6228,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     17, X12117,2,    627.8,2,    622.6,2,  12.9332,2,  12.9340,2,  34.4550,2,  34.4560,2,   4.060271,2,   4.060449,2,   163.33,2,   162.85,2,   1.6804,2,   1.6552,2,  12.8462,2,  12.8470,2,  26.0013,2,  26.0019,2,   99.525,2,   0.0191,2,   4.7078,2,    0.040,2,    0.041,2,    5.594,2,  34.4548,2,  -999.00,9,  -999.00,9,15.67,1,0,1,23.48,1,1.109,1,0.03,1,   2120.2,1,   -999.0,9,   2274.2,1,   -999.0,9,  34.6229,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     16, X12116,2,    647.6,2,    642.2,2,  12.9254,2,  12.9266,2,  34.4554,2,  34.4564,2,   4.060417,2,   4.060631,2,   162.95,2,   162.37,2,   1.6745,2,   1.6485,2,  12.8357,2,  12.8369,2,  26.0037,2,  26.0042,2,   99.498,2,   0.0201,2,   4.7065,2,    0.040,2,    0.042,2,    5.782,2,  34.4547,2,  -999.00,9,  -999.00,9,15.79,1,0,1,23.73,1,1.113,1,0.03,1,   2122.4,1,   -999.0,9,   2274.5,1,   -999.0,9,  34.6242,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     15, X12115,2,    668.7,2,    663.1,2,  12.9172,2,  12.9174,2,  34.4546,2,  34.4556,2,   4.060448,2,   4.060567,2,   162.83,2,   162.35,2,   1.6702,2,   1.6449,2,  12.8245,2,  12.8247,2,  26.0053,2,  26.0060,2,   99.511,2,   0.0196,2,   4.7071,2,    0.040,2,    0.042,2,    5.979,2,  34.4542,2,  -999.00,9,  -999.00,9,15.79,1,0.01,1,23.77,1,1.115,1,0.04,1,   2122.3,1,   -999.0,9,   2277.2,1,   -999.0,9,  34.6256,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     14, X12114,2,    688.5,2,    682.8,2,  12.9163,2,  12.9170,2,  34.4551,2,  34.4560,2,   4.061251,2,   4.061410,2,   162.45,2,   161.97,2,   1.6645,2,   1.6391,2,  12.8207,2,  12.8214,2,  26.0064,2,  26.0070,2,   99.500,2,   0.0200,2,   4.7066,2,    0.040,2,    0.057,2,    5.864,2,  34.4549,2,  -999.00,9,  -999.00,9,15.74,1,0.02,1,23.9,1,1.125,1,0.03,1,   2121.1,1,   -999.0,9,   2276.8,1,   -999.0,9,  34.6249,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/06/2017,04:48, 28.7922, 129.0300,  783,   C15,  1,     13, X12113,2,    698.6,2,    692.8,2,  12.9047,2,  12.9062,2,  34.4546,2,  34.4554,2,   4.060528,2,   4.060749,2,   162.14,2,   161.90,2,   1.6605,2,   1.6368,2,  12.8078,2,  12.8093,2,  26.0086,2,  26.0089,2,   99.481,2,   0.0208,2,   4.7057,2,    0.040,2,    0.055,2,    6.029,2,  34.4538,2,  -999.00,9,  -999.00,9,15.81,1,0.01,1,24.01,1,1.125,1,0.04,1,   2122.9,1,   -999.0,9,   2282.3,1,   -999.0,9,  34.6236,2,-999,9
